id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,yield_tpha,harvest_month,rainfall_to_temp_ratio,fertilizer_nitrogen_interaction,crop_type_Barley,crop_type_Corn,crop_type_Rice,crop_type_Soybean,crop_type_Wheat,region_Central,region_East,region_North,region_South,region_West,season_Autumn,season_Spring,season_Summer
3880,5.25,49.57,30.05,1106.65,189.7,5.9,2280.14,0.81,0.26,1.77,3,6.25,10,36.82695507487521,153.657,False,False,True,False,False,False,False,False,True,False,False,True,False
3758,7.58,18.2,25.41,701.74,242.27,13.87,1023.06,2.86,0.41,1.94,1,6.59,2,27.61668634395907,692.8922,True,False,False,False,False,False,True,False,False,False,False,False,True
1883,4.56,41.49,22.2,326.54,247.49,14.9,1361.89,1.33,0.56,1.59,5,6.14,5,14.70900900900901,329.16170000000005,False,True,False,False,False,False,False,False,True,False,False,True,False
1713,6.33,25.54,16.28,330.42,115.45,9.59,1608.69,1.04,1.36,1.9,1,6.64,6,20.296068796068795,120.06800000000001,False,False,False,False,True,False,False,False,True,False,False,True,False
4003,6.93,46.62,20.53,322.09,258.47,1.68,2685.13,1.94,0.48,0.93,1,6.43,11,15.688748173404772,501.43180000000007,False,True,False,False,False,False,False,False,True,False,True,False,False
3166,4.64,37.09,32.21,972.15,202.52,7.13,1177.59,1.59,1.38,1.6,1,6.19,2,30.181620614715925,322.00680000000006,True,False,False,False,False,False,False,False,True,False,False,True,False
552,6.88,21.41,16.56,369.63,226.4,7.02,1453.33,1.69,0.99,1.74,2,7.62,7,22.320652173913047,382.616,False,True,False,False,False,False,False,False,True,False,True,False,False
1439,6.47,11.76,18.67,141.75,250.67,2.56,2167.64,2.57,1.12,1.94,3,6.78,5,7.592394215318692,644.2218999999999,False,True,False,False,False,False,True,False,False,False,True,False,False
2270,6.81,35.51,20.7,215.43,82.1,13.32,2692.18,1.93,0.34,1.84,3,3.55,9,10.407246376811594,158.45299999999997,True,False,False,False,False,True,False,False,False,False,True,False,False
2821,8.15,28.95,17.01,1083.93,132.57,7.38,2921.11,1.93,0.73,1.84,5,6.44,6,63.723104056437386,255.8601,False,False,False,True,False,False,False,False,False,True,False,True,False
4592,5.32,10.78,18.36,523.37,133.0,11.61,1367.77,0.85,0.32,1.48,5,4.98,1,28.505991285403052,113.05,False,True,False,False,False,True,False,False,False,False,False,True,False
1925,7.17,46.37,25.75,503.22,215.22,2.01,2616.73,1.25,0.49,1.13,3,6.47,2,19.542524271844663,269.025,False,False,False,True,False,False,False,False,True,False,False,False,True
634,4.61,49.47,34.3,840.18,203.91,13.73,1816.92,2.71,0.42,1.15,4,6.5,1,24.495043731778427,552.5961,False,False,False,True,False,True,False,False,False,False,True,False,False
4615,4.73,46.34,19.97,587.65,238.73,1.78,2426.73,2.0,0.88,1.64,1,8.34,7,29.42663995993991,477.46,False,False,True,False,False,False,True,False,False,False,False,False,True
316,6.39,25.05,22.41,503.49,132.27,14.29,2171.01,0.87,1.48,1.01,6,5.92,3,22.467202141900938,115.07490000000001,False,True,False,False,False,False,True,False,False,False,False,True,False
4009,6.94,43.38,10.19,819.11,210.07,13.65,1540.74,1.37,1.23,1.49,5,5.4,6,80.38370951913642,287.7959,False,True,False,False,False,False,False,False,True,False,True,False,False
4516,6.97,19.37,29.12,419.95,263.05,1.9,1253.31,2.56,0.9,1.95,5,7.46,3,14.421359890109889,673.408,False,False,False,True,False,False,False,True,False,False,True,False,False
1328,4.75,45.1,27.72,810.13,205.89,14.66,1195.08,2.32,0.87,0.62,2,5.73,8,29.225468975468978,477.66479999999996,False,False,True,False,False,False,False,False,True,False,True,False,False
427,4.85,45.05,30.75,810.89,260.76,12.36,1764.56,2.17,0.26,1.89,2,7.43,12,26.37040650406504,565.8492,False,False,False,False,True,False,False,True,False,False,False,True,False
3144,7.53,19.79,32.73,131.8,195.61,6.81,1602.93,0.56,1.15,0.95,5,5.55,8,4.0268866483348615,109.54160000000002,False,False,True,False,False,True,False,False,False,False,True,False,False
105,6.28,35.71,14.88,261.83,71.93,11.71,2144.7,1.98,1.13,0.69,1,5.49,7,17.596102150537632,142.4214,False,True,False,False,False,False,False,False,False,True,False,False,True
142,8.41,15.09,11.2,621.08,202.9,3.24,1342.38,1.0,0.54,1.65,6,8.14,7,55.453571428571436,202.9,False,True,False,False,False,False,True,False,False,False,True,False,False
2169,5.37,32.27,30.98,209.19,137.88,10.72,2516.25,1.17,1.18,0.52,3,5.44,6,6.752420916720465,161.31959999999998,False,True,False,False,False,False,True,False,False,False,False,False,True
4650,4.76,34.2,25.01,870.14,270.57,8.46,1811.78,1.27,0.65,1.89,3,7.54,9,34.79168332666933,343.6239,False,False,True,False,False,False,True,False,False,False,False,False,True
89,8.36,46.98,19.86,140.22,276.87,8.59,1781.17,2.0,1.43,1.49,4,6.1,2,7.0604229607250755,553.74,False,False,False,False,True,False,True,False,False,False,False,False,True
2918,4.64,27.1,31.11,593.82,299.49,7.68,1516.99,2.22,1.3,1.97,3,8.28,12,19.087753134040504,664.8678000000001,True,False,False,False,False,False,False,False,False,True,False,True,False
2241,5.99,23.49,24.39,770.58,104.94,6.25,1629.14,2.1,0.25,1.61,3,5.14,6,31.59409594095941,220.374,False,False,False,False,True,True,False,False,False,False,True,False,False
3836,4.78,22.81,10.46,1198.08,231.8,13.16,1051.18,0.77,0.22,0.73,5,7.04,5,114.53919694072655,178.48600000000002,False,False,True,False,False,False,True,False,False,False,False,False,True
2163,7.58,21.49,10.65,190.62,178.44,6.43,2867.94,1.68,0.73,1.25,5,5.86,10,17.898591549295773,299.7792,False,True,False,False,False,False,False,False,True,False,True,False,False
2636,5.74,10.89,22.64,959.21,269.47,11.04,2201.37,2.63,0.94,0.96,3,7.49,9,42.36793286219081,708.7061,False,True,False,False,False,False,True,False,False,False,True,False,False
1949,7.78,12.61,33.73,502.0,68.28,7.63,1608.68,1.41,0.26,0.94,3,5.64,9,14.882893566557962,96.2748,False,False,False,False,True,False,False,True,False,False,False,True,False
1768,7.37,43.86,16.01,1096.14,178.96,5.44,2125.56,1.74,0.57,0.54,6,6.35,2,68.46595877576515,311.3904,False,False,True,False,False,False,True,False,False,False,True,False,False
4434,5.52,42.24,16.41,1119.12,203.61,11.76,1360.86,1.68,0.65,1.37,2,7.02,6,68.19744058500913,342.0648,False,False,False,False,True,False,False,True,False,False,False,True,False
2272,5.1,47.29,20.3,632.06,111.14,14.08,2460.63,2.64,1.04,1.24,6,5.18,10,31.135960591133003,293.4096,False,False,True,False,False,True,False,False,False,False,False,False,True
1,6.69,23.72,25.85,599.01,120.17,11.85,2011.49,0.53,1.14,1.72,3,5.66,7,23.172533849129593,63.6901,False,False,False,True,False,False,False,False,True,False,False,True,False
3058,5.16,31.47,31.52,850.84,214.14,5.42,2594.02,1.18,0.98,1.22,1,6.44,2,26.993654822335028,252.68519999999998,False,False,False,True,False,False,False,False,False,True,False,True,False
4758,7.71,35.62,23.69,1117.67,80.43,4.69,1127.83,2.76,0.71,0.97,6,5.54,5,47.178978471929085,221.9868,True,False,False,False,False,True,False,False,False,False,True,False,False
1951,8.5,46.07,26.33,343.17,263.75,8.63,1353.39,2.97,0.69,1.39,6,6.28,5,13.033421952145842,783.3375000000001,True,False,False,False,False,True,False,False,False,False,True,False,False
3808,6.68,35.09,32.12,1194.02,81.08,4.89,2104.9,2.64,1.27,0.64,5,4.84,12,37.173723536737235,214.0512,False,False,False,False,True,True,False,False,False,False,True,False,False
4128,6.22,16.5,23.72,964.46,213.37,6.34,1816.98,1.24,0.41,1.29,1,6.65,9,40.6602023608769,264.5788,False,False,False,False,True,True,False,False,False,False,False,False,True
2720,4.69,25.34,24.53,410.27,259.42,8.34,2278.99,2.13,0.6,0.56,1,7.48,5,16.725234406848756,552.5646,False,True,False,False,False,False,False,False,False,True,False,False,True
3247,7.1,15.05,27.01,688.64,249.7,4.89,2435.38,2.3,1.01,1.47,1,6.94,12,25.495742317660124,574.31,False,False,False,False,True,False,False,True,False,False,False,False,True
1109,7.21,12.11,19.13,862.92,180.54,13.36,1424.25,0.55,0.87,0.6,2,5.33,7,45.10820700470465,99.297,False,False,False,True,False,False,False,True,False,False,False,False,True
4734,5.05,37.01,10.53,908.9,275.68,0.15,1819.15,1.43,1.3,1.84,1,7.63,4,86.31528964862298,394.2224,False,False,False,False,True,False,False,False,False,True,False,False,True
591,7.86,30.73,27.43,784.96,143.1,7.15,2587.67,1.2,1.09,0.83,2,6.52,2,28.616842872767045,171.72,False,True,False,False,False,True,False,False,False,False,True,False,False
1695,7.51,36.85,15.56,185.33,63.36,11.08,1085.78,0.75,1.4,1.05,3,3.47,3,11.910668380462726,47.519999999999996,False,False,True,False,False,False,True,False,False,False,False,False,True
2936,7.31,30.5,13.8,558.6,102.42,11.16,1747.99,2.68,0.97,1.54,4,6.44,11,40.47826086956522,274.48560000000003,False,True,False,False,False,False,True,False,False,False,False,False,True
4584,4.92,44.06,32.39,361.9,249.69,5.18,2040.79,1.75,0.74,1.05,5,7.23,9,11.173201605433775,436.9575,False,True,False,False,False,False,False,True,False,False,True,False,False
3176,8.09,22.53,25.34,1026.22,279.41,7.61,2438.42,2.14,1.12,1.58,5,8.97,5,40.49802683504341,597.9374000000001,False,True,False,False,False,False,True,False,False,False,False,False,True
1576,7.93,29.93,25.0,513.0,84.35,12.54,1981.12,1.19,1.34,1.41,6,5.29,5,20.52,100.3765,False,False,False,False,True,False,False,False,True,False,False,False,True
3674,7.21,18.6,12.98,1180.3,293.14,0.48,1304.92,0.87,1.04,0.63,2,9.21,6,90.9322033898305,255.03179999999998,False,False,False,True,False,False,False,False,False,True,False,True,False
213,6.99,20.51,23.94,631.82,210.51,13.76,2576.12,1.21,1.06,1.09,1,6.74,7,26.391812865497077,254.7171,False,False,False,False,True,True,False,False,False,False,True,False,False
778,6.78,19.79,20.79,140.52,123.62,10.11,2924.61,1.94,0.72,1.03,5,6.01,11,6.75901875901876,239.8228,False,False,True,False,False,False,False,True,False,False,True,False,False
4059,7.36,36.25,29.41,482.86,86.23,13.79,2457.2,1.38,0.87,1.82,2,5.12,8,16.41822509350561,118.9974,False,True,False,False,False,True,False,False,False,False,False,False,True
3494,4.64,11.57,19.47,943.28,83.03,13.6,2833.92,1.84,0.57,0.65,1,5.66,3,48.44786851566513,152.7752,False,True,False,False,False,False,False,True,False,False,False,True,False
2043,4.55,46.59,31.35,1135.69,119.25,10.89,2817.77,0.65,0.65,0.55,2,6.14,10,36.22615629984051,77.5125,False,False,True,False,False,True,False,False,False,False,False,True,False
2848,8.1,22.37,29.23,689.63,163.07,13.09,1594.93,0.78,0.27,0.5,1,5.63,4,23.593226137529935,127.1946,False,False,True,False,False,False,False,False,False,True,False,False,True
4359,8.47,24.3,21.78,761.21,293.97,13.07,2982.76,1.93,1.2,0.71,4,6.98,9,34.949954086317724,567.3621,False,False,False,True,False,True,False,False,False,False,False,False,True
4166,7.68,15.04,32.66,1108.81,210.86,0.47,1521.23,0.79,0.73,1.71,1,7.95,3,33.950091855480714,166.57940000000002,True,False,False,False,False,False,True,False,False,False,True,False,False
3540,7.67,12.92,22.67,944.76,199.89,9.24,2913.37,1.86,1.33,0.72,2,5.82,2,41.67445963828848,371.7954,False,False,True,False,False,False,False,True,False,False,False,True,False
1567,6.73,38.83,11.83,1158.62,91.78,6.26,2713.02,1.05,0.75,1.04,2,5.82,12,97.93913778529162,96.369,False,False,True,False,False,True,False,False,False,False,False,False,True
165,5.54,25.04,31.08,721.82,109.22,12.82,2948.0,0.56,0.88,1.15,3,5.28,8,23.22458172458173,61.1632,False,False,True,False,False,False,False,True,False,False,False,False,True
4531,7.44,18.85,17.03,558.4,66.85,5.35,1602.36,1.6,1.13,1.28,4,5.93,10,32.789195537287135,106.96,False,False,True,False,False,False,False,True,False,False,False,True,False
3339,7.99,21.42,33.81,738.8,154.05,13.38,2762.49,2.99,0.67,1.89,6,5.42,2,21.85152321798284,460.6095000000001,False,False,True,False,False,True,False,False,False,False,False,False,True
4729,7.46,14.24,27.45,794.74,191.33,1.83,2250.53,1.01,1.26,1.47,4,7.8,2,28.952276867030967,193.2433,False,True,False,False,False,True,False,False,False,False,False,False,True
1343,8.02,22.53,23.93,158.28,114.45,9.99,2036.91,1.09,0.44,0.94,5,4.66,7,6.614291684078562,124.75050000000002,True,False,False,False,False,False,False,False,False,True,False,False,True
2013,5.97,48.16,33.45,304.71,277.67,8.39,2394.39,1.97,0.48,1.87,6,6.68,12,9.109417040358743,547.0099,False,False,False,False,True,False,False,False,False,True,False,True,False
273,5.49,19.07,23.21,1026.16,247.84,0.3,2453.62,0.9,1.31,0.75,6,7.95,3,44.21197759586386,223.056,False,False,False,False,True,False,False,False,False,True,False,False,True
71,5.08,46.25,13.46,358.36,240.11,10.07,2608.91,2.41,0.32,1.79,4,8.01,9,26.624071322436848,578.6651,False,False,True,False,False,False,False,True,False,False,True,False,False
3610,6.71,21.67,31.24,863.69,223.4,8.27,2450.22,0.9,1.04,1.75,2,6.65,12,27.64692701664533,201.06,False,False,False,True,False,False,False,True,False,False,False,False,True
1087,4.87,28.44,10.21,181.02,217.35,14.92,1181.39,2.69,0.31,1.55,5,6.41,3,17.72967678746327,584.6714999999999,False,False,True,False,False,False,False,True,False,False,True,False,False
394,6.29,45.95,20.13,927.29,269.69,10.44,1388.16,1.01,1.28,0.67,2,6.63,12,46.065076999503226,272.3869,True,False,False,False,False,False,False,False,False,True,True,False,False
583,5.67,38.27,22.46,244.13,175.36,0.13,2090.33,2.19,1.01,1.69,3,6.91,1,10.86954585930543,384.0384,False,False,False,True,False,False,False,False,True,False,True,False,False
1367,4.77,35.09,25.45,146.12,167.06,14.62,2666.7,2.74,0.62,1.54,5,6.11,12,5.741453831041258,457.74440000000004,False,False,False,True,False,False,True,False,False,False,False,True,False
4787,5.54,44.22,12.71,732.06,175.72,8.86,2008.97,2.53,0.45,0.56,4,5.56,6,57.59716758457906,444.5716,True,False,False,False,False,False,False,True,False,False,True,False,False
4732,5.58,30.69,10.7,179.87,217.49,5.8,2194.6,1.22,0.4,0.89,6,5.44,8,16.810280373831777,265.3378,False,False,False,True,False,False,False,False,True,False,False,True,False
2548,7.44,12.29,29.68,766.35,135.12,12.18,1092.4,1.83,0.59,0.89,1,5.32,10,25.820417789757414,247.26960000000003,True,False,False,False,False,False,False,False,True,False,False,True,False
3831,5.81,25.79,31.4,1057.27,174.98,6.26,2981.96,2.0,0.21,1.45,2,6.48,5,33.671019108280255,349.96,False,False,True,False,False,False,False,False,False,True,True,False,False
4703,8.04,12.2,28.75,260.06,118.29,8.53,2463.85,0.57,0.77,1.44,4,3.3,2,9.045565217391305,67.4253,False,True,False,False,False,False,False,False,True,False,False,True,False
3003,5.24,27.36,34.06,1121.6,147.57,9.3,1557.95,1.09,0.75,1.19,6,5.54,6,32.930123311802696,160.8513,False,False,False,True,False,False,False,False,False,True,True,False,False
4599,7.99,47.28,16.28,571.63,75.24,3.11,2613.82,2.63,0.58,0.72,2,4.67,5,35.112407862407856,197.88119999999998,False,False,True,False,False,False,False,False,True,False,False,True,False
3715,7.52,37.57,25.32,1146.7,275.8,2.91,2011.19,1.64,0.23,1.8,3,7.99,4,45.28830963665087,452.312,True,False,False,False,False,False,False,True,False,False,False,True,False
3290,8.39,45.63,29.94,762.7,198.25,8.51,2843.28,0.54,0.22,0.73,3,6.39,3,25.47428189712759,107.055,False,False,False,True,False,False,True,False,False,False,False,True,False
1763,4.88,21.45,20.18,397.92,181.77,5.1,1730.93,0.78,0.29,0.5,4,5.63,6,19.7185332011893,141.78060000000002,False,False,True,False,False,False,False,False,True,False,False,True,False
1875,5.62,24.07,14.32,255.89,262.7,9.63,2451.1,0.7,0.32,0.88,5,6.86,6,17.869413407821227,183.89,True,False,False,False,False,False,False,False,True,False,True,False,False
1259,4.69,28.07,27.62,460.08,191.51,5.53,2146.69,0.73,0.31,1.6,5,7.02,5,16.657494569152785,139.8023,False,True,False,False,False,False,False,False,False,True,False,True,False
4354,6.93,19.95,19.55,511.41,61.64,14.93,1276.99,2.21,0.53,0.98,1,3.82,7,26.15907928388747,136.2244,False,False,False,False,True,False,False,False,False,True,False,True,False
2253,8.42,18.02,19.97,1009.3,167.8,2.52,2569.96,2.23,0.72,0.96,2,6.01,8,50.54081121682524,374.194,False,False,True,False,False,True,False,False,False,False,True,False,False
2781,7.2,33.22,15.97,299.42,209.94,8.0,2397.91,2.68,0.35,1.51,3,6.99,10,18.74890419536631,562.6392000000001,False,False,False,False,True,False,True,False,False,False,False,False,True
526,5.21,24.64,21.77,212.65,179.48,11.86,1390.9,2.97,1.31,0.74,3,6.49,4,9.768029398254479,533.0556,False,False,True,False,False,False,True,False,False,False,False,True,False
3185,7.95,29.81,20.19,387.92,152.94,13.98,1417.83,2.23,0.76,0.76,3,5.4,11,19.21347201584943,341.0562,False,False,False,True,False,False,False,False,False,True,False,False,True
4086,6.36,23.41,31.32,503.67,207.79,1.35,2368.92,1.46,1.1,0.9,4,7.46,4,16.081417624521073,303.3734,False,False,False,True,False,False,False,True,False,False,False,True,False
377,8.4,18.87,29.14,242.95,209.03,5.66,2311.05,1.54,1.28,1.44,5,7.37,10,8.337336993822923,321.9062,False,False,False,True,False,True,False,False,False,False,True,False,False
1559,5.21,32.37,18.62,666.81,195.02,5.83,1963.43,2.91,0.41,1.6,4,6.91,5,35.81149301825993,567.5082000000001,False,False,False,False,True,False,False,False,True,False,True,False,False
4766,5.55,27.44,27.72,1069.29,81.37,10.92,2970.03,1.06,1.11,1.37,4,5.44,2,38.574675324675326,86.25220000000002,False,False,True,False,False,False,False,True,False,False,False,True,False
1963,7.43,36.2,21.99,1184.23,114.93,11.18,1265.06,0.79,1.04,1.14,3,4.88,8,53.8531150522965,90.7947,False,False,False,False,True,False,False,False,False,True,False,True,False
4547,5.91,49.45,34.15,634.83,181.66,6.11,2950.86,1.95,0.21,0.63,6,6.34,5,18.589458272327967,354.23699999999997,False,False,False,True,False,False,False,False,True,False,True,False,False
348,6.67,17.47,10.43,325.12,65.19,0.63,1543.23,0.94,1.47,0.52,6,5.31,1,31.171620325982744,61.2786,True,False,False,False,False,False,True,False,False,False,False,True,False
2434,5.99,40.01,26.59,346.3,215.83,8.31,2960.02,2.64,0.91,1.36,5,6.54,9,13.023693117713426,569.7912,False,True,False,False,False,False,False,False,False,True,False,False,True
2246,5.72,49.83,18.68,1169.56,64.2,2.51,1771.7,0.67,0.28,1.03,5,4.39,7,62.610278372591004,43.014,False,False,False,False,True,False,False,True,False,False,True,False,False
4580,5.07,23.09,33.09,201.59,276.83,12.86,1067.54,1.95,0.28,1.95,4,6.66,12,6.09217286189181,539.8185,False,False,False,False,True,True,False,False,False,False,False,True,False
1709,6.73,41.59,29.24,662.97,108.19,8.75,1591.64,2.38,1.32,1.97,5,5.7,10,22.6733926128591,257.49219999999997,False,True,False,False,False,True,False,False,False,False,True,False,False
1050,6.58,17.72,14.38,1064.71,144.4,12.01,2746.63,1.9,1.07,1.43,3,7.4,3,74.04102920723227,274.36,False,True,False,False,False,False,True,False,False,False,False,False,True
590,5.69,44.54,13.11,998.74,83.63,11.72,1241.9,1.9,0.49,1.48,5,5.07,1,76.1815408085431,158.897,True,False,False,False,False,False,True,False,False,False,False,False,True
519,7.77,44.82,23.14,421.17,94.1,7.54,1029.48,2.96,1.18,1.06,3,5.49,8,18.2009507346586,278.536,True,False,False,False,False,False,True,False,False,False,False,False,True
4318,4.58,41.69,20.17,297.54,225.86,14.22,1765.73,0.93,1.42,1.85,5,5.4,6,14.751611303916707,210.04980000000003,True,False,False,False,False,False,False,True,False,False,False,False,True
4366,8.24,14.47,30.34,392.24,164.01,6.5,1244.12,1.94,1.0,1.56,1,5.83,10,12.928147659854977,318.1794,False,False,False,True,False,False,False,False,False,True,False,False,True
2477,7.3,23.17,16.12,462.61,64.1,0.78,2757.96,1.88,1.03,1.88,1,4.76,11,28.69789081885856,120.50799999999998,True,False,False,False,False,True,False,False,False,False,False,False,True
1083,6.71,20.71,18.85,841.31,240.18,9.53,2989.99,0.52,0.47,0.65,6,7.16,10,44.631830238726785,124.8936,True,False,False,False,False,True,False,False,False,False,False,True,False
4449,6.87,15.05,11.66,1071.53,269.37,10.21,2509.92,2.66,0.7,1.86,3,9.27,10,91.89794168096054,716.5242000000001,True,False,False,False,False,False,False,False,True,False,False,True,False
4589,6.4,44.09,34.14,454.87,208.06,8.36,1825.34,2.97,1.17,1.68,3,5.97,8,13.323667252489749,617.9382,True,False,False,False,False,False,False,False,True,False,False,True,False
4334,6.21,34.77,25.98,258.12,52.56,13.71,2898.51,0.86,1.09,1.55,1,3.99,1,9.935334872979215,45.2016,False,False,True,False,False,False,False,False,False,True,True,False,False
1294,6.32,13.63,20.99,860.07,151.49,11.51,2736.4,2.23,1.13,0.73,3,6.08,12,40.97522629823726,337.8227,False,True,False,False,False,False,False,False,False,True,False,True,False
1809,6.53,29.12,22.04,1122.92,298.26,9.51,2813.02,2.57,0.72,1.2,2,8.46,6,50.949183303085306,766.5282,False,True,False,False,False,False,False,True,False,False,False,False,True
791,7.8,30.84,24.06,410.2,54.07,7.82,1499.32,2.82,1.21,1.49,2,3.85,11,17.049044056525354,152.4774,False,False,True,False,False,False,False,False,False,True,True,False,False
792,6.2,35.37,13.98,248.76,288.01,13.16,1079.56,1.9,0.26,1.54,5,7.18,11,17.793991416309012,547.2189999999999,False,False,False,True,False,True,False,False,False,False,False,True,False
3835,5.13,45.71,28.64,681.67,131.2,13.18,1504.65,2.08,1.44,1.61,5,5.64,2,23.801326815642454,272.89599999999996,False,False,False,True,False,False,False,False,True,False,True,False,False
3984,7.27,16.82,26.78,1114.56,178.46,2.36,1391.38,2.18,0.43,1.13,2,7.19,1,41.61911874533234,389.04280000000006,False,False,False,True,False,False,False,False,True,False,True,False,False
1980,8.09,19.57,33.2,110.64,197.42,1.7,2255.37,1.58,1.21,0.95,1,5.34,4,3.3325301204819273,311.9236,False,False,False,True,False,False,False,False,False,True,True,False,False
3630,6.23,20.6,34.74,654.12,77.1,2.4,1898.95,1.31,0.43,0.6,2,5.14,10,18.82901554404145,101.00099999999999,False,True,False,False,False,False,True,False,False,False,False,False,True
3477,5.15,21.52,28.66,751.85,141.77,5.12,2802.24,2.15,0.62,1.11,6,6.59,3,26.233426378227495,304.8055,False,False,True,False,False,False,False,True,False,False,False,False,True
1530,6.11,18.94,26.09,813.84,166.0,7.1,2365.38,1.47,1.11,1.04,4,6.42,10,31.19356075124569,244.01999999999998,False,False,False,False,True,False,True,False,False,False,False,False,True
1410,6.74,33.87,11.75,362.65,83.06,3.23,2828.19,0.61,0.88,1.77,5,6.0,3,30.863829787234042,50.6666,False,False,True,False,False,True,False,False,False,False,True,False,False
4126,6.98,37.83,11.44,544.74,67.55,10.28,2423.41,0.9,0.5,0.98,4,4.47,1,47.61713286713287,60.795,False,False,False,False,True,False,False,False,True,False,True,False,False
4466,5.58,45.57,24.23,552.27,151.65,13.79,1624.84,1.33,0.56,1.25,1,4.13,11,22.792818819645067,201.6945,False,False,True,False,False,False,True,False,False,False,False,True,False
83,4.98,47.07,23.4,1030.49,112.63,6.95,1013.95,2.35,0.44,1.57,6,6.45,9,44.03803418803419,264.6805,False,False,False,False,True,True,False,False,False,False,False,False,True
868,6.63,41.97,16.7,204.94,195.01,12.76,1644.14,0.9,0.55,0.71,3,6.26,9,12.27185628742515,175.509,False,True,False,False,False,False,False,False,False,True,False,True,False
2350,8.23,22.39,30.39,580.23,200.55,11.22,2865.2,2.85,0.29,0.76,3,5.64,2,19.09279368213228,571.5675,False,False,True,False,False,False,False,False,True,False,True,False,False
20,5.14,15.26,23.29,967.16,130.38,11.18,2169.94,2.94,1.15,0.76,4,5.47,10,41.52683555173894,383.31719999999996,False,False,True,False,False,False,False,False,False,True,True,False,False
3188,4.62,45.6,20.97,171.0,195.48,13.79,1178.58,0.7,0.59,0.95,4,6.47,9,8.15450643776824,136.83599999999998,False,False,True,False,False,True,False,False,False,False,True,False,False
2795,7.41,29.57,26.99,965.0,259.59,10.48,2310.77,1.95,0.62,1.4,5,6.73,11,35.75398295665061,506.2004999999999,False,False,False,False,True,True,False,False,False,False,True,False,False
4394,7.9,27.72,27.9,290.27,88.42,5.31,2750.32,1.46,0.85,0.9,1,3.9,7,10.403942652329748,129.0932,False,True,False,False,False,False,False,True,False,False,False,False,True
1562,6.41,24.88,27.25,567.32,264.84,14.6,1438.8,1.28,0.8,1.95,1,6.13,1,20.819082568807342,338.99519999999995,False,False,True,False,False,True,False,False,False,False,True,False,False
3093,7.62,19.48,29.63,612.88,89.96,0.28,2046.41,1.16,0.3,1.07,2,6.31,10,20.684441444481944,104.35359999999999,False,False,True,False,False,True,False,False,False,False,False,True,False
973,7.04,20.15,12.9,969.85,162.29,6.49,2992.25,2.42,0.74,1.71,1,6.33,5,75.18217054263566,392.74179999999996,False,True,False,False,False,False,False,True,False,False,True,False,False
1710,7.8,16.09,22.63,206.49,250.56,2.3,2030.79,0.7,1.42,0.61,4,6.34,4,9.124613345117101,175.392,False,False,False,False,True,False,False,False,True,False,False,False,True
3699,4.54,38.12,18.56,510.88,173.65,12.17,2694.82,2.92,0.73,1.12,4,5.84,10,27.52586206896552,507.058,True,False,False,False,False,False,False,True,False,False,False,False,True
4629,7.36,43.32,23.53,444.29,203.93,4.76,1791.65,0.83,0.88,0.58,6,5.91,8,18.88185295367616,169.2619,False,True,False,False,False,False,False,False,False,True,False,True,False
1098,7.97,23.59,15.68,358.69,293.1,5.91,2057.2,1.19,1.0,1.43,2,7.2,1,22.87563775510204,348.789,False,True,False,False,False,False,False,True,False,False,False,False,True
3918,4.79,32.78,21.14,446.26,157.1,0.32,2224.94,1.0,1.13,1.24,2,5.95,10,21.109744560075686,157.1,False,True,False,False,False,False,False,False,True,False,False,False,True
2844,7.32,18.86,29.48,853.06,85.82,4.89,2888.9,2.44,1.29,1.21,5,5.37,9,28.93690637720488,209.40079999999998,False,True,False,False,False,True,False,False,False,False,False,False,True
886,5.91,15.23,34.8,1078.15,241.9,5.11,1456.77,2.46,1.46,1.78,3,6.64,2,30.981321839080465,595.074,False,False,True,False,False,False,False,False,False,True,False,False,True
4096,7.47,43.95,26.19,814.8,152.42,3.16,2595.21,2.8,1.28,1.24,5,6.06,2,31.111111111111107,426.77599999999995,False,False,False,False,True,False,False,False,True,False,False,False,True
4402,6.69,47.91,30.9,1026.89,89.64,13.22,1654.25,1.85,0.89,0.69,6,6.35,1,33.2326860841424,165.834,False,False,False,False,True,True,False,False,False,False,False,False,True
4227,6.99,12.33,31.76,797.27,189.81,6.12,2761.19,2.39,1.34,1.27,4,6.88,12,25.102959697732995,453.64590000000004,False,True,False,False,False,False,False,True,False,False,True,False,False
515,4.85,29.16,30.34,111.99,170.86,12.06,1380.26,1.32,1.11,0.65,4,6.11,6,3.69116677653263,225.53520000000003,False,False,True,False,False,False,False,False,False,True,False,True,False
737,8.32,10.9,28.69,1199.23,201.88,6.02,2923.87,2.99,0.82,1.16,2,7.47,10,41.799581735796444,603.6212,False,False,False,False,True,False,False,False,True,False,False,False,True
1453,7.48,31.91,14.51,1095.25,69.43,13.21,1499.22,0.91,1.23,0.8,5,4.24,12,75.48242591316334,63.18130000000001,False,True,False,False,False,False,False,False,True,False,True,False,False
3689,8.46,38.4,22.65,797.45,163.39,12.17,2075.69,1.96,1.37,1.41,1,6.44,1,35.2075055187638,320.2444,False,False,False,False,True,False,False,True,False,False,False,False,True
4517,5.21,38.32,32.21,573.82,108.25,2.06,1859.71,2.93,1.29,0.57,4,4.91,8,17.814964296802238,317.1725,True,False,False,False,False,False,False,False,False,True,True,False,False
